first_delta_u_heating,first_delta_u_screen,first_delta_u_ventilation,hour_of_day,outside_air_dryer,phase_distribution,pulse_window_active,risk_combo_id,step,template_applicable,template_name,ventilation_increase_steps
0.08000000000000002,-0.06,-0.2,1.5,False,"{""pulse_window_inactive_warmup_only"": 12}",False,dew_or_humidity,678,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.149999988079071,1.75,False,"{""dew_warm_stabilize"": 12}",False,dew_or_humidity,679,True,conservative_dew_stabilize,0
0.14,-0.06,-0.2,1.75,False,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",False,dew_or_humidity,679,True,conservative_canopy_dew_warmup,0
0.08000000000000002,-0.06,-0.2,1.75,False,"{""pulse_window_inactive_warmup_only"": 12}",False,dew_or_humidity,679,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.149999988079071,2.0,False,"{""dew_warm_stabilize"": 12}",False,dew_or_humidity,680,True,conservative_dew_stabilize,0
0.14,-0.06,-0.2,2.0,False,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",False,dew_or_humidity,680,True,conservative_canopy_dew_warmup,0
0.08000000000000002,-0.06,-0.2,2.0,False,"{""pulse_window_inactive_warmup_only"": 12}",False,dew_or_humidity,680,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.149999988079071,2.25,False,"{""dew_warm_stabilize"": 12}",False,dew_or_humidity,681,True,conservative_dew_stabilize,0
0.14,-0.06,-0.2,2.25,False,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",False,dew_or_humidity,681,True,conservative_canopy_dew_warmup,0
0.08000000000000002,-0.06,-0.2,2.25,False,"{""pulse_window_inactive_warmup_only"": 12}",False,dew_or_humidity,681,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.149999988079071,2.5,False,"{""dew_warm_stabilize"": 12}",False,dew_or_humidity,682,True,conservative_dew_stabilize,0
0.14,-0.06,-0.2,2.5,False,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",False,dew_or_humidity,682,True,conservative_canopy_dew_warmup,0
0.08000000000000002,-0.06,-0.2,2.5,False,"{""pulse_window_inactive_warmup_only"": 12}",False,dew_or_humidity,682,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.13000000715255733,2.75,False,"{""dew_warm_stabilize"": 12}",False,dew_or_humidity,683,True,conservative_dew_stabilize,0
0.14000000357627868,-0.06,-0.2,2.75,False,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",False,dew_or_humidity,683,True,conservative_canopy_dew_warmup,0
0.09000000357627869,-0.06,-0.2,2.75,False,"{""pulse_window_inactive_warmup_only"": 12}",False,dew_or_humidity,683,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.1124704003334045,4.0,False,"{""dew_warm_stabilize"": 12}",True,dew_or_humidity,688,True,conservative_dew_stabilize,0
0.14000000357627868,-0.06,-0.2,4.0,False,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",True,dew_or_humidity,688,True,conservative_canopy_dew_warmup,0
0.1600000035762787,-0.06,-0.2,4.0,False,"{""pulse_heat_screen_slit_before_vent"": 4, ""pulse_vent_after_heat_if_outside_dryer"": 8}",True,dew_or_humidity,688,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.1242973923683166,4.25,False,"{""dew_warm_stabilize"": 12}",True,dew_or_humidity,689,True,conservative_dew_stabilize,0
0.14000000357627868,-0.06,-0.2,4.25,False,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",True,dew_or_humidity,689,True,conservative_canopy_dew_warmup,0
0.1600000035762787,-0.06,-0.2,4.25,False,"{""pulse_heat_screen_slit_before_vent"": 4, ""pulse_vent_after_heat_if_outside_dryer"": 8}",True,dew_or_humidity,689,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.149999988079071,4.5,True,"{""dew_warm_stabilize"": 12}",True,dew_or_humidity,690,True,conservative_dew_stabilize,0
0.14,-0.06,-0.2,4.5,True,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",True,dew_or_humidity,690,True,conservative_canopy_dew_warmup,0
0.16000000000000003,-0.06,-0.2,4.5,True,"{""pulse_heat_screen_slit_before_vent"": 4, ""pulse_vent_after_heat_if_outside_dryer"": 8}",True,dew_or_humidity,690,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.149999988079071,4.75,True,"{""dew_warm_stabilize"": 12}",True,dew_or_humidity,691,True,conservative_dew_stabilize,0
0.14,-0.06,-0.2,4.75,True,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",True,dew_or_humidity,691,True,conservative_canopy_dew_warmup,0
0.16000000000000003,-0.06,-0.2,4.75,True,"{""pulse_heat_screen_slit_before_vent"": 4, ""pulse_vent_after_heat_if_outside_dryer"": 8}",True,dew_or_humidity,691,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.149999988079071,5.0,True,"{""dew_warm_stabilize"": 12}",True,dew_or_humidity,692,True,conservative_dew_stabilize,0
0.14,-0.06,-0.2,5.0,True,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",True,dew_or_humidity,692,True,conservative_canopy_dew_warmup,0
0.16000000000000003,-0.06,-0.2,5.0,True,"{""pulse_heat_screen_slit_before_vent"": 4, ""pulse_vent_after_heat_if_outside_dryer"": 8}",True,dew_or_humidity,692,True,conservative_dew_pulse_heat_then_vent,0
0.09999999999999998,-0.06,-0.149999988079071,5.25,True,"{""dew_warm_stabilize"": 12}",True,dew_or_humidity,693,True,conservative_dew_stabilize,0
0.14,-0.06,-0.2,5.25,True,"{""canopy_post_warmup_vent_if_outside_dryer"": 8, ""canopy_warmup_screen_slit_before_vent"": 4}",True,dew_or_humidity,693,True,conservative_canopy_dew_warmup,0
0.16000000000000003,-0.06,-0.2,5.25,True,"{""pulse_heat_screen_slit_before_vent"": 4, ""pulse_vent_after_heat_if_outside_dryer"": 8}",True,dew_or_humidity,693,True,conservative_dew_pulse_heat_then_vent,0
