active_regime,assigned_bonus,assigned_factor,canopy_dew_lt0_factor,canopy_dew_lt1_factor,counterfactual_winner_id,counterfactual_winner_score,dew_or_humidity_factor,dry_or_high_vpd_factor,dry_vent_factor,energy_relief,factor_vector_id,hour_of_day,is_risk,projected_energy_gap,raw_energy_gap,resolved_risk_family,risk_combo_id,runtime_selected_id,step,switch_relative_to_runtime,switch_relative_to_zero_bonus,switch_to_conservative,zero_bonus_winner_id,zero_minus_counterfactual_final_score
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,324,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,325,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.061374999899417,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.75,True,0.0,0.0,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,327,True,True,True,previous_plan_prior:screen_dwell_hold:4,0.058625000100583025
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.0,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,328,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.25,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,329,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.5,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,330,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.75,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,331,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.0,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,332,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.25,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,333,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.5,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,334,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.75,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,335,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.0,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,336,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.061374999899417,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.25,True,0.0,0.0,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,337,True,True,True,previous_plan_prior:previous_shift_all:2,0.058625000100583025
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,339,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,340,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,341,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,342,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,343,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,344,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,345,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,346,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.061374999899417,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.75,True,0.0,0.0,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,347,True,True,True,previous_plan_prior:screen_dwell_hold:4,0.058625000100583025
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.061374999899417,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.25,True,0.0,0.0,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,349,True,True,True,previous_plan_prior:screen_dwell_hold:4,0.058625000100583025
NORMAL_BALANCED,0.06,1.0,1.0,1.0,previous_plan_prior:screen_dwell_hold:4,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.75,True,0.0,0.0,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,351,False,False,False,previous_plan_prior:screen_dwell_hold:4,0.0
NORMAL_BALANCED,0.06,1.0,1.0,1.0,previous_plan_prior:screen_dwell_hold:4,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.25,True,0.0,0.0,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,353,False,False,False,previous_plan_prior:screen_dwell_hold:4,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,355,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,17.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,356,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,17.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,357,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,18.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,363,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,19.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,364,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,19.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,365,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,19.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,366,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,6.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,410,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,6.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,411,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,7.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,412,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,7.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,413,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,7.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,414,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.061374999899417,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,8.25,True,0.0,0.0,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,417,True,True,True,previous_plan_prior:screen_dwell_hold:4,0.058625000100583025
NORMAL_BALANCED,0.06,1.0,1.0,1.0,conservative_prior:conservative_stabilize:5,1.0636250002682208,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,8.5,True,0.0,0.0,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,418,True,True,True,previous_plan_prior:previous_shift_all:2,0.056374999731779285
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,420,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,421,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,422,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,9.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,423,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,424,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,425,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,426,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,10.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,427,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,428,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,429,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,430,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,11.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,431,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,432,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,433,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,434,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,12.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,435,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,436,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,437,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,438,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,13.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,439,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,440,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,441,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,442,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,14.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,443,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,444,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,445,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,446,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,15.75,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,447,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.0,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,448,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.25,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,449,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.06,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,16.5,False,1.0,1.0,none,none,previous_plan_prior:previous_shift_all:2,450,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.044000000357628,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,23.25,False,0.9200000017881393,0.9200000017881393,none,none,previous_plan_prior:previous_shift_all:2,477,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.044000000357628,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,1.0,False,0.9200000017881393,0.9200000017881393,none,none,previous_plan_prior:previous_shift_all:2,484,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.044000000357628,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,1.25,False,0.9200000017881393,0.9200000017881393,none,none,previous_plan_prior:previous_shift_all:2,485,True,False,False,previous_plan_prior:hold_all:3,0.0
NORMAL_BALANCED,0.0,1.0,1.0,1.0,previous_plan_prior:hold_all:3,1.044000000357628,1.0,1.0,1.0,0.0,canopy_lt0=1.0|canopy_lt1=1.0|dew=1.0|dry_vent=1.0|dry=1.0,6.25,False,0.9200000017881393,0.9200000017881393,none,none,previous_plan_prior:previous_shift_all:2,505,True,False,False,previous_plan_prior:hold_all:3,0.0
