action_delta_u_heating,action_delta_u_screen,action_delta_u_ventilation,active_regime,assigned_bonus,counterfactual_winner_id,counterfactual_winner_score,current_ventilation,delta_canopy_dew_margin_hat,delta_dew_margin_air_hat,delta_rh_hat,delta_vpd_hat,dry_vent_relief_hat,dry_vent_worsening_hat,formula,formula_energy_delta,formula_projected_energy_score,hour_of_day,is_risk,original_projected_energy_proxy,policy,resolved_risk_family,risk_combo_id,runtime_selected_id,step,switch_relative_to_runtime,switch_relative_to_zero_bonus,switch_to_conservative,zero_bonus_winner_id
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,11.0,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,332,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,11.25,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,333,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,11.5,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,334,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,11.75,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,335,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,12.0,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,336,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.061374999899417,0.11999999731779099,0.03795,0.039,-0.54,0.3375,0.0,0.0,baseline_current_energy,0.0,1.0,12.25,True,1.0,canopy_dew_first_v1,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,337,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.919098436832428,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,339,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9211534261703491,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,340,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8885442614555359,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,341,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9069811105728149,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,342,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9247981905937195,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,343,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9242205023765564,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,344,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.923474133014679,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,345,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9181510210037231,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,346,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.061374999899417,0.11999999731779099,0.03795,0.039,-0.54,0.27,0.0,0.0,baseline_current_energy,0.0,1.0,14.75,True,1.0,canopy_dew_first_v1,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,347,True,True,True,previous_plan_prior:screen_dwell_hold:4
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.061374999899417,0.11999999731779099,0.03795,0.039,-0.54,0.27,0.0,0.0,baseline_current_energy,0.0,1.0,15.25,True,1.0,canopy_dew_first_v1,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,349,True,True,True,previous_plan_prior:screen_dwell_hold:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:screen_dwell_hold:4,1.06,0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.75,True,1.0,canopy_dew_first_v1,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,351,False,False,False,previous_plan_prior:screen_dwell_hold:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:screen_dwell_hold:4,1.06,0.11999999731779099,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.25,True,1.0,canopy_dew_first_v1,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,353,False,False,False,previous_plan_prior:screen_dwell_hold:4
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8462864756584167,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,355,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.79194575548172,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,356,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.7818983197212219,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,17.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,357,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8766902089118958,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,18.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,363,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9317722916603088,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,19.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,364,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9463121891021729,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,19.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,365,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9421538710594177,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,19.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,366,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9724367260932922,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,6.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,410,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,6.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,411,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9477556943893433,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,412,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9411700367927551,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,413,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9323041439056396,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,414,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.061374999899417,0.11999999731779099,0.03795,0.039,-0.54,0.27,0.0,0.0,baseline_current_energy,0.0,1.0,8.25,True,1.0,canopy_dew_first_v1,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,417,True,True,True,previous_plan_prior:screen_dwell_hold:4
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.0636250002682208,0.18000000715255737,0.03795,0.039,-0.54,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,8.5,True,1.0,canopy_dew_first_v1,dry_vent,dry_vent+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,418,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9442282915115356,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,420,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9488937258720398,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,421,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9095994234085083,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,422,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.88067227602005,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,423,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8555768132209778,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,10.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,424,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8344104886054993,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,10.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,425,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8349441289901733,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,10.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,426,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8379145264625549,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,10.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,427,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8440862894058228,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,11.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,428,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8533675670623779,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,11.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,429,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8463623523712158,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,11.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,430,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8401883840560913,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,11.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,431,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8348044157028198,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,432,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8306712508201599,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,433,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8514735698699951,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,434,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8734123110771179,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,12.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,435,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.898219108581543,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,436,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9248541593551636,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,437,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9215319156646729,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,438,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9171983003616333,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,13.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,439,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.913181483745575,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,440,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9098644852638245,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,441,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9239664077758789,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,442,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9371641278266907,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,14.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,443,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9510915279388428,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,444,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9648048877716064,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,445,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9418101906776428,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,446,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9200671911239624,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,15.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,447,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8977408409118652,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,448,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8745659589767456,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,449,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.8260814547538757,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,16.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,450,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.044000000357628,0.25,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,0.9200000017881393,23.25,False,0.9200000017881393,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,477,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.044000000357628,0.25,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,0.9200000017881393,1.0,False,0.9200000017881393,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,484,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.044000000357628,0.25,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,0.9200000017881393,1.25,False,0.9200000017881393,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,485,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.044000000357628,0.8406846523284912,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,0.9200000017881393,6.25,False,0.9200000017881393,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,505,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9235985279083252,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,6.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,507,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,508,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,509,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,510,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9446737170219421,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,7.75,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,511,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.938433051109314,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,8.0,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,512,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.9319400191307068,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,8.25,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,513,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.0,NORMAL_BALANCED,0.0,previous_plan_prior:hold_all:3,1.06,0.7673559188842773,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,8.5,False,1.0,canopy_dew_first_v1,none,none,previous_plan_prior:previous_shift_all:2,514,True,False,False,previous_plan_prior:hold_all:3
0.0,0.0,0.06,NORMAL_BALANCED,0.06,conservative_prior:conservative_stabilize:5,1.061374999899417,0.11999999731779099,0.03795,0.039,-0.54,0.3375,0.0,0.0,baseline_current_energy,0.0,1.0,8.75,True,1.0,canopy_dew_first_v1,dry_or_high_vpd,dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,515,True,True,True,previous_plan_prior:screen_dwell_hold:4
0.0,0.0,0.06,NORMAL_BALANCED,0.1,conservative_prior:conservative_stabilize:5,1.1036250002682209,0.18000000715255737,0.044550000000000006,0.04875,-0.675,0.3375,0.0,0.45999999999999996,baseline_current_energy,0.0,1.0,9.0,True,1.0,canopy_dew_first_v1,canopy_dew_lt0,dry_vent+canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:previous_shift_all:2,516,True,True,True,previous_plan_prior:previous_shift_all:2
0.0,0.0,0.0,NORMAL_BALANCED,0.1,conservative_prior:conservative_stabilize:5,1.104,0.3499999940395355,0.0,0.0,0.0,0.0,0.0,0.0,baseline_current_energy,0.0,1.0,9.25,True,1.0,canopy_dew_first_v1,canopy_dew_lt0,canopy_dew_lt0+dew_or_humidity+dry_or_high_vpd,previous_plan_prior:screen_dwell_hold:4,517,True,True,True,previous_plan_prior:screen_dwell_hold:4
